Brand,Manufacturer_ID,Product_Code,Product_Name,Supplier_SKU_ID,Manufacturer_SKU_ID,MSRP,MAP,Cost_Price,Weight,Stock,SKU_Available_Date,Category1_Unique,Category1_Name,Category2_Unique,Category2_Name,Category3_Unique,Category3_Name,Category4_Unique,Category4_Name,Category5_Unique,Category5_Name,Category6_Unique,Category6_Name,Product_Description,SKU_Description,Large_Image_Path,Thumbnail_Image_Path,Supplier_Code,Swatch_Image_Path,Color_Code,Color_Name,Size_Code,Size_Name,Fit_Code,Fit_Name
TM_TMP,38,38,Spades&#45;Mens 100 Polyester Knit Polo Shirts,038.DG.2XL,038.DG.2XL,32,32,32,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,,,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Spades&&#35;45;Mens 100 Polyester Knit Polo Shirts</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/038_spades_dg.jpg,147/s/038_spades_dg.jpg,,147/sw/tm_darkgray-dg_sw.jpg,DarkGray-DG,Dark Gray (DG),2XL,2XL,Regular,Regular
TM_TMP,38,38,Spades&#45;Mens 100 Polyester Knit Polo Shirts,038.DG.3XL,038.DG.3XL,34,34,34,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,,,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Spades&&#35;45;Mens 100 Polyester Knit Polo Shirts</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/038_spades_dg.jpg,147/s/038_spades_dg.jpg,,147/sw/tm_darkgray-dg_sw.jpg,DarkGray-DG,Dark Gray (DG),3XL,3XL,Regular,Regular
TM_TMP,38,38,Spades&#45;Mens 100 Polyester Knit Polo Shirts,038.DG.4XL,038.DG.4XL,36,36,36,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,,,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Spades&&#35;45;Mens 100 Polyester Knit Polo Shirts</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/038_spades_dg.jpg,147/s/038_spades_dg.jpg,,147/sw/tm_darkgray-dg_sw.jpg,DarkGray-DG,Dark Gray (DG),4XL,4XL,Regular,Regular
TM_TMP,38,38,Spades&#45;Mens 100 Polyester Knit Polo Shirts,038.FR.S,038.FR.S,30,30,30,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,,,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Spades&&#35;45;Mens 100 Polyester Knit Polo Shirts</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/038_spades_fr.jpg,147/s/038_spades_fr.jpg,,147/sw/tm_formulared-fr_sw.jpg,FormulaRed-FR,Formula Red (FR),S,S,Regular,Regular
TM_TMP,38,38,Spades&#45;Mens 100 Polyester Knit Polo Shirts,038.FR.M,038.FR.M,30,30,30,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,,,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Spades&&#35;45;Mens 100 Polyester Knit Polo Shirts</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/038_spades_fr.jpg,147/s/038_spades_fr.jpg,,147/sw/tm_formulared-fr_sw.jpg,FormulaRed-FR,Formula Red (FR),M,M,Regular,Regular
TM_TMP,38,38,Spades&#45;Mens 100 Polyester Knit Polo Shirts,038.FR.L,038.FR.L,30,30,30,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,,,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Spades&&#35;45;Mens 100 Polyester Knit Polo Shirts</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/038_spades_fr.jpg,147/s/038_spades_fr.jpg,,147/sw/tm_formulared-fr_sw.jpg,FormulaRed-FR,Formula Red (FR),L,L,Regular,Regular
TM_TMP,38,38,Spades&#45;Mens 100 Polyester Knit Polo Shirts,038.FR.XL,038.FR.XL,30,30,30,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,,,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Spades&&#35;45;Mens 100 Polyester Knit Polo Shirts</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/038_spades_fr.jpg,147/s/038_spades_fr.jpg,,147/sw/tm_formulared-fr_sw.jpg,FormulaRed-FR,Formula Red (FR),XL,XL,Regular,Regular
TM_TMP,38,38,Spades&#45;Mens 100 Polyester Knit Polo Shirts,038.FR.2XL,038.FR.2XL,32,32,32,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,,,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Spades&&#35;45;Mens 100 Polyester Knit Polo Shirts</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/038_spades_fr.jpg,147/s/038_spades_fr.jpg,,147/sw/tm_formulared-fr_sw.jpg,FormulaRed-FR,Formula Red (FR),2XL,2XL,Regular,Regular
TM_TMP,38,38,Spades&#45;Mens 100 Polyester Knit Polo Shirts,038.FR.3XL,038.FR.3XL,34,34,34,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,,,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Spades&&#35;45;Mens 100 Polyester Knit Polo Shirts</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/038_spades_fr.jpg,147/s/038_spades_fr.jpg,,147/sw/tm_formulared-fr_sw.jpg,FormulaRed-FR,Formula Red (FR),3XL,3XL,Regular,Regular
TM_TMP,38,38,Spades&#45;Mens 100 Polyester Knit Polo Shirts,038.FR.4XL,038.FR.4XL,36,36,36,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,,,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Spades&&#35;45;Mens 100 Polyester Knit Polo Shirts</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/038_spades_fr.jpg,147/s/038_spades_fr.jpg,,147/sw/tm_formulared-fr_sw.jpg,FormulaRed-FR,Formula Red (FR),4XL,4XL,Regular,Regular
TM_TMP,38,38,Spades&#45;Mens 100 Polyester Knit Polo Shirts,038.NA.S,038.NA.S,30,30,30,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,,,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Spades&&#35;45;Mens 100 Polyester Knit Polo Shirts</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/038_spades_na.jpg,147/s/038_spades_na.jpg,,147/sw/tm_navy-na_sw.jpg,Navy-NA,Navy (NA),S,S,Regular,Regular
TM_TMP,38,38,Spades&#45;Mens 100 Polyester Knit Polo Shirts,038.NA.M,038.NA.M,30,30,30,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,,,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Spades&&#35;45;Mens 100 Polyester Knit Polo Shirts</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/038_spades_na.jpg,147/s/038_spades_na.jpg,,147/sw/tm_navy-na_sw.jpg,Navy-NA,Navy (NA),M,M,Regular,Regular
TM_TMP,38,38,Spades&#45;Mens 100 Polyester Knit Polo Shirts,038.NA.L,038.NA.L,30,30,30,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,,,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Spades&&#35;45;Mens 100 Polyester Knit Polo Shirts</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/038_spades_na.jpg,147/s/038_spades_na.jpg,,147/sw/tm_navy-na_sw.jpg,Navy-NA,Navy (NA),L,L,Regular,Regular
TM_TMP,38,38,Spades&#45;Mens 100 Polyester Knit Polo Shirts,038.NA.XL,038.NA.XL,30,30,30,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,,,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Spades&&#35;45;Mens 100 Polyester Knit Polo Shirts</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/038_spades_na.jpg,147/s/038_spades_na.jpg,,147/sw/tm_navy-na_sw.jpg,Navy-NA,Navy (NA),XL,XL,Regular,Regular
TM_TMP,38,38,Spades&#45;Mens 100 Polyester Knit Polo Shirts,038.NA.2XL,038.NA.2XL,32,32,32,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,,,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Spades&&#35;45;Mens 100 Polyester Knit Polo Shirts</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/038_spades_na.jpg,147/s/038_spades_na.jpg,,147/sw/tm_navy-na_sw.jpg,Navy-NA,Navy (NA),2XL,2XL,Regular,Regular
TM_TMP,38,38,Spades&#45;Mens 100 Polyester Knit Polo Shirts,038.NA.3XL,038.NA.3XL,34,34,34,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,,,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Spades&&#35;45;Mens 100 Polyester Knit Polo Shirts</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/038_spades_na.jpg,147/s/038_spades_na.jpg,,147/sw/tm_navy-na_sw.jpg,Navy-NA,Navy (NA),3XL,3XL,Regular,Regular
TM_TMP,38,38,Spades&#45;Mens 100 Polyester Knit Polo Shirts,038.NA.4XL,038.NA.4XL,36,36,36,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,,,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Spades&&#35;45;Mens 100 Polyester Knit Polo Shirts</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/038_spades_na.jpg,147/s/038_spades_na.jpg,,147/sw/tm_navy-na_sw.jpg,Navy-NA,Navy (NA),4XL,4XL,Regular,Regular
TM_TMP,38,38,Spades&#45;Mens 100 Polyester Knit Polo Shirts,038.WH.S,038.WH.S,30,30,30,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,,,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Spades&&#35;45;Mens 100 Polyester Knit Polo Shirts</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/038_spades_wh.jpg,147/s/038_spades_wh.jpg,,147/sw/tm_white-wh_sw.jpg,White-WH,White (WH),S,S,Regular,Regular
TM_TMP,38,38,Spades&#45;Mens 100 Polyester Knit Polo Shirts,038.WH.M,038.WH.M,30,30,30,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,,,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Spades&&#35;45;Mens 100 Polyester Knit Polo Shirts</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/038_spades_wh.jpg,147/s/038_spades_wh.jpg,,147/sw/tm_white-wh_sw.jpg,White-WH,White (WH),M,M,Regular,Regular
TM_TMP,38,38,Spades&#45;Mens 100 Polyester Knit Polo Shirts,038.WH.L,038.WH.L,30,30,30,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,,,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Spades&&#35;45;Mens 100 Polyester Knit Polo Shirts</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/038_spades_wh.jpg,147/s/038_spades_wh.jpg,,147/sw/tm_white-wh_sw.jpg,White-WH,White (WH),L,L,Regular,Regular
TM_TMP,38,38,Spades&#45;Mens 100 Polyester Knit Polo Shirts,038.WH.XL,038.WH.XL,30,30,30,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,,,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Spades&&#35;45;Mens 100 Polyester Knit Polo Shirts</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/038_spades_wh.jpg,147/s/038_spades_wh.jpg,,147/sw/tm_white-wh_sw.jpg,White-WH,White (WH),XL,XL,Regular,Regular
TM_TMP,38,38,Spades&#45;Mens 100 Polyester Knit Polo Shirts,038.WH.2XL,038.WH.2XL,32,32,32,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,,,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Spades&&#35;45;Mens 100 Polyester Knit Polo Shirts</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/038_spades_wh.jpg,147/s/038_spades_wh.jpg,,147/sw/tm_white-wh_sw.jpg,White-WH,White (WH),2XL,2XL,Regular,Regular
TM_TMP,38,38,Spades&#45;Mens 100 Polyester Knit Polo Shirts,038.WH.3XL,038.WH.3XL,34,34,34,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,,,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Spades&&#35;45;Mens 100 Polyester Knit Polo Shirts</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/038_spades_wh.jpg,147/s/038_spades_wh.jpg,,147/sw/tm_white-wh_sw.jpg,White-WH,White (WH),3XL,3XL,Regular,Regular
TM_TMP,38,38,Spades&#45;Mens 100 Polyester Knit Polo Shirts,038.WH.4XL,038.WH.4XL,36,36,36,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,,,TM>TM_Knits>TM_Knits_TMUltracool,Tri-Mountain>Knits>Tri-Mountain Ultracool,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Spades&&#35;45;Mens 100 Polyester Knit Polo Shirts</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/038_spades_wh.jpg,147/s/038_spades_wh.jpg,,147/sw/tm_white-wh_sw.jpg,White-WH,White (WH),4XL,4XL,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.BL.XS,090.BL.XS,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_bl.jpg,147/s/090_element_youth_bl.jpg,,147/sw/tm_black-bl_sw.jpg,Black-BL,Black (BL),XS,XS,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.BL.S,090.BL.S,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_bl.jpg,147/s/090_element_youth_bl.jpg,,147/sw/tm_black-bl_sw.jpg,Black-BL,Black (BL),S,S,Regular,Regular
TM,90,90,Element Youth&#45;Youth 6040 Short Sleeve Pique Golf Shirt,090.BL.M,090.BL.M,14.5,14.5,14.5,1,1000,,TM>TM_Knits>TM_Knits_BlendedPolyester,Tri-Mountain>Knits>BlendedPolyester,TM>TM_Youth>TM_Youth_Knits,Tri-Mountain>Youth>Knits,,,,,ALL_HO>ALL_HO_Shirts,Hospitality>Shirts,ALL_HO>ALL_HO_Shirts>ALL_HO_Shirts_Mens,Hospitality>Shirts>Mens,<strong>Features:</strong><ul><li>Element Youth&&#35;45;Youth 6040 Short Sleeve Pique Golf Shirt</li></ul><a href='https://sellerscommerce.azureedge.net/images/147/size_chart_2013.pdf'target='_blank'>Click Here For Size Chart </a></li></ul></br>,,147/l/090_element_youth_bl.jpg,147/s/090_element_youth_bl.jpg,,147/sw/tm_black-bl_sw.jpg,Black-BL,Black (BL),M,M,Regular,Regular
